franchise,property_name,product_line,manufacturer,release_year,wave,item_name,release_type,source_name,source_url,notes,image_url,packaged_image_url
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Vortex Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-combiners-classics-vortex/8827/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/10591.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Wildrider Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-combiners-classics-wildrider/8647/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/10594.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Constructicons,Bulldozer (Bonecrusher),figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-constructicons-bulldozer-bonecrusher/8933/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Constructicons,Crane (Hook),figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-constructicons-crane-hook/8939/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Dump Truck (Long Haul),figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-constructicons-dump-truck-long-haul/8951/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Excavator (Scavenger),figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-constructicons-excavator-scavenger/8945/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Loader (Scrapper),figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-constructicons-loader-scrapper/8963/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Mixer (Mixmaster),figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-constructicons-mixer-mixmaster/8957/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Dinobots,Grimlock Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-dinobots-classics-grimlock/8846/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Dinobots,Sludge Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-dinobots-classics-sludge/8851/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Snarl Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-dinobots-classics-snarl/8856/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/10586.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Heroes,Inferno Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-heroes-classics-inferno/8656/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/10571.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Heroes,Ironhide Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-heroes-classics-ironhide/8661/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Jazz Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-heroes-classics-jazz/8666/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/10573.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Prowl Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-heroes-classics-prowl/8671/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/10579.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Sideswipe Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-heroes-classics-sideswipe/8836/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/10612.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Sunstreaker Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-heroes-classics-sunstreaker/8676/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Tracks,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-heroes-tracks/10613/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/10613.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Wheeljack Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-heroes-classics-wheeljack/8681/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/10592.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Leaders,Optimus Prime Classics,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-leaders-classics-optimus-prime/8881/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/10577.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Leaders,Optimus Prime French Exclusive,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-leaders-french-exclusive-optimus-prime/62715/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
