id,franchise,property_name,product_line,item_name,owned,quantity_owned,complete_count,packaged_count,sealed_count,condition,storage_location,ownership_notes,inventory_source_name,inventory_updated_at
348296,Crystar,Crystar,The Saga of Crystar,Moltar,0,0,0,0,0,,,,,
348297,Crystar,Crystar,The Saga of Crystar,Zardeth,0,0,0,0,0,,,,,
348298,Crystar,Crystar,The Saga of Crystar,Crystar,0,0,0,0,0,,,,,
348299,Crystar,Crystar,The Saga of Crystar,Ogeode,0,0,0,0,0,,,,,
348300,Crystar,Crystar,The Saga of Crystar,Warbow,0,0,0,0,0,,,,,
348301,Crystar,Crystar,The Saga of Crystar Vehicles and Creatures,Crystal Dragon,0,0,0,0,0,,,,,
348302,Crystar,Crystar,The Saga of Crystar Vehicles and Creatures,Lava Dragon,0,0,0,0,0,,,,,
348303,Crystar,Crystar,The Saga of Crystar Vehicles and Creatures,Crystal Warrior Catapult,0,0,0,0,0,,,,,
348304,Crystar,Crystar,The Saga of Crystar Vehicles and Creatures,Lava Shatterpult,0,0,0,0,0,,,,,
348305,Crystar,Crystar,The Saga of Crystar Playsets,Crystal Warrior Catapult Set,0,0,0,0,0,,,,,
348306,Crystar,Crystar,The Saga of Crystar Playsets,Spell of the Evil Wizard,0,0,0,0,0,,,,,
348307,Crystar,Crystar,The Saga of Crystar Playsets,The Magic of Crystal,0,0,0,0,0,,,,,
348308,Crystar,Crystar,The Saga of Crystar Playsets,Crystal Warrior Battle Set,0,0,0,0,0,,,,,
348309,Crystar,Crystar,The Saga of Crystar Playsets,Crystal Castle,0,0,0,0,0,,,,,
442249,Darkwing Duck,Darkwing Duck,Vintage Darkwing Duck,Darkwing Duck,1,1,0,1,1,Sealed,,AppSheet item: Darkwing Duck; Property: Darkwing Duck; Line: Vintage Darkwing Duck; Wave: Wave 1; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
442250,Darkwing Duck,Darkwing Duck,Vintage Darkwing Duck,Launchpad McQuack,1,1,0,1,1,Sealed,,AppSheet item: Launchpad McQuack; Property: Darkwing Duck; Line: Vintage Darkwing Duck; Wave: Wave 1; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
442251,Darkwing Duck,Darkwing Duck,Vintage Darkwing Duck,Gosalyn Mallard,1,1,0,1,1,Sealed,,AppSheet item: Gosalyn Mallard; Property: Darkwing Duck; Line: Vintage Darkwing Duck; Wave: Wave 1; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
442252,Darkwing Duck,Darkwing Duck,Vintage Darkwing Duck,Honker Muddlefoot,1,1,0,1,1,Sealed,,AppSheet item: Honker Muddlefoot; Property: Darkwing Duck; Line: Vintage Darkwing Duck; Wave: Wave 1; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
442253,Darkwing Duck,Darkwing Duck,Vintage Darkwing Duck,Steelbeak,0,0,0,0,0,,,,,
442254,Darkwing Duck,Darkwing Duck,Vintage Darkwing Duck,Tuskerninni,0,0,0,0,0,,,,,
442255,Darkwing Duck,Darkwing Duck,Vintage Darkwing Duck,Bushroot,0,0,0,0,0,,,,,
442256,Darkwing Duck,Darkwing Duck,Vintage Darkwing Duck,Megavolt,1,1,0,1,1,Sealed,,AppSheet item: Megavolt; Property: Darkwing Duck; Line: Vintage Darkwing Duck; Wave: Wave 1; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
442257,Darkwing Duck,Darkwing Duck,Vintage Darkwing Duck Vehicles,Ratcatcher,0,0,0,0,0,,,,,
442258,Darkwing Duck,Darkwing Duck,Vintage Darkwing Duck Vehicles,Thunderquack,0,0,0,0,0,,,,,
442259,Darkwing Duck,Darkwing Duck,Vintage Darkwing Duck Role Play,Gas Gun,0,0,0,0,0,,,,,
442260,Darkwing Duck,Darkwing Duck,Vintage Darkwing Duck Collector Figure,Darkwing Duck (Large Collector Figurine),0,0,0,0,0,,,,,
469089,Defenders of the Earth,Defenders of the Earth,Vintage Defenders of the Earth Figures,Flash Gordon,1,1,0,1,1,Sealed,,AppSheet item: Flash Gordon; Property: Defenders of the Earth; Line: Defenders of the Earth; Wave: Defenders of the Earth; Match: property+item,AppSheet v45,2026-04-18 23:43:56
469090,Defenders of the Earth,Defenders of the Earth,Vintage Defenders of the Earth Figures,Garax,1,1,0,1,1,Sealed,,AppSheet item: Garax; Property: Defenders of the Earth; Line: Defenders of the Earth; Wave: Defenders of the Earth; Match: property+item,AppSheet v45,2026-04-18 23:43:56
469091,Defenders of the Earth,Defenders of the Earth,Vintage Defenders of the Earth Figures,Lothar,1,1,0,1,1,Sealed,,AppSheet item: Lothar; Property: Defenders of the Earth; Line: Defenders of the Earth; Wave: Defenders of the Earth; Match: property+item,AppSheet v45,2026-04-18 23:43:56
469092,Defenders of the Earth,Defenders of the Earth,Vintage Defenders of the Earth Figures,Mandrake the Magician,1,1,0,1,1,Sealed,,AppSheet item: Mandrake the Magician; Property: Defenders of the Earth; Line: Defenders of the Earth; Wave: Defenders of the Earth; Match: property+item,AppSheet v45,2026-04-18 23:43:56
469093,Defenders of the Earth,Defenders of the Earth,Vintage Defenders of the Earth Figures,Ming the Merciless,1,1,0,1,1,Sealed,,AppSheet item: Ming the Merciless; Property: Defenders of the Earth; Line: Defenders of the Earth; Wave: Defenders of the Earth; Match: property+item,AppSheet v45,2026-04-18 23:43:56
469094,Defenders of the Earth,Defenders of the Earth,Vintage Defenders of the Earth Figures,Phantom,0,0,0,0,0,,,,,
469095,Defenders of the Earth,Defenders of the Earth,Vintage Defenders of the Earth Vehicles,Defenders Claw Copter,0,0,0,0,0,,,,,
469096,Defenders of the Earth,Defenders of the Earth,Vintage Defenders of the Earth Vehicles,Flash Swordship,1,1,0,1,1,Sealed,,AppSheet item: Flash Sword Ship; Property: Defenders of the Earth; Line: Defenders of the Earth; Wave: Defenders of the Earth; Match: property+item,AppSheet v45,2026-04-18 23:43:56
469097,Defenders of the Earth,Defenders of the Earth,Vintage Defenders of the Earth Vehicles,Garax Swordship,0,0,0,0,0,,,,,
469098,Defenders of the Earth,Defenders of the Earth,Vintage Defenders of the Earth Vehicles,Grip Jaw,0,0,0,0,0,,,,,
469099,Defenders of the Earth,Defenders of the Earth,Vintage Defenders of the Earth Vehicles,Mongor,1,1,0,1,1,Sealed,,AppSheet item: Mongor; Property: Defenders of the Earth; Line: Defenders of the Earth; Wave: Defenders of the Earth; Match: property+item,AppSheet v45,2026-04-18 23:43:56
469100,Defenders of the Earth,Defenders of the Earth,Vintage Defenders of the Earth Vehicles,Phantom Skull Copter,1,1,0,1,1,Sealed,,AppSheet item: Phantom Skull Copter; Property: Defenders of the Earth; Line: Defenders of the Earth; Wave: Defenders of the Earth; Match: property+item,AppSheet v45,2026-04-18 23:43:56
495926,Food Fighters,Food Fighters,Kitchen Commandos,Burgerdier General,1,1,0,1,1,Sealed,,AppSheet item: Burgerdier General; Property: Food Fighters; Line: Food Fighters; Wave: Food Fighters; Match: property+item,AppSheet v45,2026-04-18 23:43:56
495927,Food Fighters,Food Fighters,Kitchen Commandos,Lieutenant Legg,1,1,0,1,1,Sealed,,AppSheet item: Lieutenant Legg; Property: Food Fighters; Line: Food Fighters; Wave: Food Fighters; Match: property+item,AppSheet v45,2026-04-18 23:43:56
495928,Food Fighters,Food Fighters,Kitchen Commandos,Major Munch (Chocolate Frosting),1,1,0,1,1,Sealed,,AppSheet item: Major Munch (Chocolate Frosting); Property: Food Fighters; Line: Food Fighters; Wave: Food Fighters; Match: property+item,AppSheet v45,2026-04-18 23:43:56
495929,Food Fighters,Food Fighters,Kitchen Commandos,Major Munch (Red Frosting),0,0,0,0,0,,,,,
495930,Food Fighters,Food Fighters,Kitchen Commandos,Private Pizza,1,1,0,1,1,Sealed,,AppSheet item: Private Pizza; Property: Food Fighters; Line: Food Fighters; Wave: Food Fighters; Match: property+item,AppSheet v45,2026-04-18 23:43:56
495931,Food Fighters,Food Fighters,Kitchen Commandos,Sergeant Scoop (Chocolate),1,1,0,1,1,Sealed,,AppSheet item: Sergeant Scoop (Chocolate); Property: Food Fighters; Line: Food Fighters; Wave: Food Fighters; Match: property+item,AppSheet v45,2026-04-18 23:43:56
495932,Food Fighters,Food Fighters,Kitchen Commandos,Sergeant Scoop (Sherbert),0,0,0,0,0,,,,,
495933,Food Fighters,Food Fighters,Refrigerator Rejects,Chip the Ripper (Chocolate Chip),1,1,0,1,1,Sealed,,AppSheet item: Chip the Ripper (Chocolate Chip); Property: Food Fighters; Line: Food Fighters; Wave: Food Fighters; Match: property+item,AppSheet v45,2026-04-18 23:43:56
495934,Food Fighters,Food Fighters,Refrigerator Rejects,Chip the Ripper (Macadamia Nut),0,0,0,0,0,,,,,
495935,Food Fighters,Food Fighters,Refrigerator Rejects,Fat Frenchy,1,1,0,1,1,Sealed,,AppSheet item: Fat Frenchy; Property: Food Fighters; Line: Food Fighters; Wave: Food Fighters; Match: property+item,AppSheet v45,2026-04-18 23:43:56
495936,Food Fighters,Food Fighters,Refrigerator Rejects,Mean Weener,1,1,0,1,1,Sealed,,AppSheet item: Mean Weener; Property: Food Fighters; Line: Food Fighters; Wave: Food Fighters; Match: property+item,AppSheet v45,2026-04-18 23:43:56
495937,Food Fighters,Food Fighters,Refrigerator Rejects,Short Stack (Maple Syrup),1,1,0,1,1,Sealed,,AppSheet item: Short Stack (Maple Syrup); Property: Food Fighters; Line: Food Fighters; Wave: Food Fighters; Match: property+item,AppSheet v45,2026-04-18 23:43:56
495938,Food Fighters,Food Fighters,Refrigerator Rejects,Short Stack (Purple Syrup),0,0,0,0,0,,,,,
495939,Food Fighters,Food Fighters,Refrigerator Rejects,Taco Terror,1,1,0,1,1,Sealed,,AppSheet item: Taco Terror; Property: Food Fighters; Line: Food Fighters; Wave: Food Fighters; Match: property+item,AppSheet v45,2026-04-18 23:43:56
495940,Food Fighters,Food Fighters,Vehicles,BBQ Bomber,0,0,0,0,0,,,,,
495941,Food Fighters,Food Fighters,Vehicles,Combat Carton,0,0,0,0,0,,,,,
495942,Food Fighters,Food Fighters,Vehicles,Fry Chopper,0,0,0,0,0,,,,,
495943,Food Fighters,Food Fighters,Unreleased Playset,Fort Fridge,0,0,0,0,0,,,,,
710016,G.I. Joe,G.I. Joe,A Real American Hero,Breaker,1,1,1,0,0,Complete,,AppSheet item: Breaker; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 1; Match: property+line+wave+item | Access notes: with Filecard,AppSheet v45,2026-04-18 23:43:56
710017,G.I. Joe,G.I. Joe,A Real American Hero,Cobra Commander: Mail Away (Disney),0,0,0,0,0,,,,,
710018,G.I. Joe,G.I. Joe,A Real American Hero,Cobra Officer,0,0,0,0,0,,,,,
710019,G.I. Joe,G.I. Joe,A Real American Hero,Cobra Trooper,1,1,1,0,0,Complete,,AppSheet item: Cobra Trooper; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 1; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710020,G.I. Joe,G.I. Joe,A Real American Hero,Clutch,1,1,1,0,0,Complete,,AppSheet item: Driver-Clutch; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 1; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710021,G.I. Joe,G.I. Joe,A Real American Hero,Grand Slam,0,0,0,0,0,,,,,
710022,G.I. Joe,G.I. Joe,A Real American Hero,Hawk,0,0,0,0,0,,,,,
710023,G.I. Joe,G.I. Joe,A Real American Hero,Steeler,0,0,0,0,0,,,,,
710024,G.I. Joe,G.I. Joe,A Real American Hero,FLAK,0,0,0,0,0,,,,,
710025,G.I. Joe,G.I. Joe,A Real American Hero,Flash,1,1,1,0,0,Complete,,AppSheet item: Flash; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 1; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710026,G.I. Joe,G.I. Joe,A Real American Hero,Grunt,1,1,1,0,0,Complete,,AppSheet item: Grunt; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 1; Match: property+line+wave+item | Access notes: with Filecard,AppSheet v45,2026-04-18 23:43:56
710027,G.I. Joe,G.I. Joe,A Real American Hero,HAL,0,0,0,0,0,,,,,
710028,G.I. Joe,G.I. Joe,A Real American Hero,JUMP,0,0,0,0,0,,,,,
710029,G.I. Joe,G.I. Joe,A Real American Hero,Missile Command Headquarters,0,0,0,0,0,,,,,
710030,G.I. Joe,G.I. Joe,A Real American Hero,MMS,0,0,0,0,0,,,,,
710031,G.I. Joe,G.I. Joe,A Real American Hero,MOBAT,1,1,1,0,0,Complete,,AppSheet item: MOBAT; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 1; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710032,G.I. Joe,G.I. Joe,A Real American Hero,RAM,0,0,0,0,0,,,,,
710033,G.I. Joe,G.I. Joe,A Real American Hero,Rock 'n Roll,1,1,1,0,0,Complete,,AppSheet item: Rock 'n Roll; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 1; Match: property+line+wave+item | Access notes: with Filecard,AppSheet v45,2026-04-18 23:43:56
710034,G.I. Joe,G.I. Joe,A Real American Hero,Scarlet,1,1,1,0,0,Complete,,AppSheet item: Scarlet; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 1; Match: property+line+wave+item | Access notes: with File Card,AppSheet v45,2026-04-18 23:43:56
710035,G.I. Joe,G.I. Joe,A Real American Hero,Short-Fuse,0,0,0,0,0,,,,,
710036,G.I. Joe,G.I. Joe,A Real American Hero,Snake Eyes,1,1,1,0,0,Complete,,AppSheet item: Snake Eyes; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 1; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710037,G.I. Joe,G.I. Joe,A Real American Hero,Stalker,1,1,1,0,0,Complete,,AppSheet item: Stalker; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 1; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710038,G.I. Joe,G.I. Joe,A Real American Hero,VAMP,1,1,1,0,0,Complete,,AppSheet item: Vamp (repro); Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 1; Match: property+line+wave+item | Access notes: Repro,AppSheet v45,2026-04-18 23:43:56
710039,G.I. Joe,G.I. Joe,A Real American Hero,Zap,1,1,1,0,0,Complete,,AppSheet item: Zap; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 1; Match: property+line+wave+item | Access notes: with Filecard,AppSheet v45,2026-04-18 23:43:56
710040,G.I. Joe,G.I. Joe,A Real American Hero,Airborn,1,1,1,0,0,Complete,,AppSheet item: Airborn; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710041,G.I. Joe,G.I. Joe,A Real American Hero,APC,1,1,1,0,0,Complete,,AppSheet item: APC; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710042,G.I. Joe,G.I. Joe,A Real American Hero,Chinese Major Bludd,1,1,0,1,1,Sealed,,AppSheet item: Chinese Major Bludd; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710043,G.I. Joe,G.I. Joe,A Real American Hero,Cobra Commander,1,1,1,0,0,Complete,,AppSheet item: Cobra Commander; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item | Access notes: with Filecard,AppSheet v45,2026-04-18 23:43:56
710044,G.I. Joe,G.I. Joe,A Real American Hero,Cobra F.A.N.G.,0,0,0,0,0,,,,,
710045,G.I. Joe,G.I. Joe,A Real American Hero,Cobra H.I.S.S.,0,0,0,0,0,,,,,
710046,G.I. Joe,G.I. Joe,A Real American Hero,Destro,1,1,1,0,0,Complete,,AppSheet item: Destro; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710047,G.I. Joe,G.I. Joe,A Real American Hero,Doc,1,1,1,0,0,Complete,,AppSheet item: Doc; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710048,G.I. Joe,G.I. Joe,A Real American Hero,Dragonfly,1,1,1,0,0,Complete,,AppSheet item: Dragonfly; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item | Access notes: w/ Figure,AppSheet v45,2026-04-18 23:43:56
710049,G.I. Joe,G.I. Joe,A Real American Hero,Ace,1,1,1,0,0,Complete,,AppSheet item: Driver-Ace; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710050,G.I. Joe,G.I. Joe,A Real American Hero,Cobra H.I.S.S.,1,3,3,0,0,Complete,,AppSheet item: Driver-Cobra H.I.S.S.; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item | AppSheet item: Cobra H.I.S.S. (repro); Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item | Access notes: w/ Figure - Blueprints | AppSheet item: Cobra H.I.S.S.; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item | Access notes: File card; Figure; Clear 788 sticker,AppSheet v45,2026-04-18 23:43:56
710051,G.I. Joe,G.I. Joe,A Real American Hero,Cobra Viper Pilot,0,0,0,0,0,,,,,
710052,G.I. Joe,G.I. Joe,A Real American Hero,Cover Girl,1,1,1,0,0,Complete,,AppSheet item: Driver-Cover Girl; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710053,G.I. Joe,G.I. Joe,A Real American Hero,Grand Slam (V2),0,0,0,0,0,,,,,
710054,G.I. Joe,G.I. Joe,A Real American Hero,Grunt (V2),0,0,0,0,0,,,,,
710055,G.I. Joe,G.I. Joe,A Real American Hero,Wild Bill,1,1,1,0,0,Complete,,AppSheet item: Driver-Wild Bill; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710056,G.I. Joe,G.I. Joe,A Real American Hero,Duke: Mail Order,0,0,0,0,0,,,,,
710057,G.I. Joe,G.I. Joe,A Real American Hero,Falcon,0,0,0,0,0,,,,,
710058,G.I. Joe,G.I. Joe,A Real American Hero,Flame Thrower PAC/RAT,0,0,0,0,0,,,,,
710059,G.I. Joe,G.I. Joe,A Real American Hero,Gung-Ho,1,1,1,0,0,Complete,,AppSheet item: Gung-Ho; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710060,G.I. Joe,G.I. Joe,A Real American Hero,Headquarters,1,1,1,0,0,Complete,,AppSheet item: Headquarters; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710061,G.I. Joe,G.I. Joe,A Real American Hero,Headquarters Command Center,1,1,1,0,0,Complete,,AppSheet item: Headquarters Command Center; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710062,G.I. Joe,G.I. Joe,A Real American Hero,JUMP (V2),0,0,0,0,0,,,,,
710063,G.I. Joe,G.I. Joe,A Real American Hero,Machine Gun PAC/RAT,0,0,0,0,0,,,,,
710064,G.I. Joe,G.I. Joe,A Real American Hero,Major Bludd,1,1,1,0,0,Complete,,AppSheet item: Major Bludd; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710065,G.I. Joe,G.I. Joe,A Real American Hero,Missile Launcher PAC/RAT,0,0,0,0,0,,,,,
710066,G.I. Joe,G.I. Joe,A Real American Hero,Polar Battle Bear,0,0,0,0,0,,,,,
710067,G.I. Joe,G.I. Joe,A Real American Hero,S.N.A.K.E.,0,0,0,0,0,,,,,
710068,G.I. Joe,G.I. Joe,A Real American Hero,Sky Striker,1,2,0,0,0,Mixed,,AppSheet item: Sky Striker; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item | Access notes: Blueprints; file card; figure; 2 parachutes,AppSheet v45,2026-04-18 23:43:56
710069,G.I. Joe,G.I. Joe,A Real American Hero,Snow Job,1,1,1,0,0,Complete,,AppSheet item: Snow Job; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710070,G.I. Joe,G.I. Joe,A Real American Hero,Torpedo,1,1,1,0,0,Complete,,AppSheet item: Torpedo; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710071,G.I. Joe,G.I. Joe,A Real American Hero,Tripwire,1,2,0,0,0,Mixed,,AppSheet item: Tripwire; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item | Access notes: with Filecard,AppSheet v45,2026-04-18 23:43:56
710072,G.I. Joe,G.I. Joe,A Real American Hero,Twin Battle Gun,0,0,0,0,0,,,,,
710073,G.I. Joe,G.I. Joe,A Real American Hero,Viper,0,0,0,0,0,,,,,
710074,G.I. Joe,G.I. Joe,A Real American Hero,Wolverine,1,1,1,0,0,Complete,,AppSheet item: Wolverine; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 2; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710075,G.I. Joe,G.I. Joe,A Real American Hero,Baroness,1,1,1,0,0,Complete,,AppSheet item: Baroness; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 3; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710076,G.I. Joe,G.I. Joe,A Real American Hero,Blowtorch,1,1,1,0,0,Complete,,AppSheet item: Blowtorch; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 3; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710077,G.I. Joe,G.I. Joe,A Real American Hero,Chameleon,1,1,1,0,0,Complete,,AppSheet item: Chameleon; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 3; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710078,G.I. Joe,G.I. Joe,A Real American Hero,Cobra A.S.P.,0,0,0,0,0,,,,,
710079,G.I. Joe,G.I. Joe,A Real American Hero,Cobra C.L.A.W.,0,0,0,0,0,,,,,
710080,G.I. Joe,G.I. Joe,A Real American Hero,Cobra Rattlor,1,1,1,0,0,Complete,,AppSheet item: Cobra Rattlor; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 3; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710081,G.I. Joe,G.I. Joe,A Real American Hero,Cobra Water Moccasin,1,1,1,0,0,Complete,,AppSheet item: Cobra Water Moccasin; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 3; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710082,G.I. Joe,G.I. Joe,A Real American Hero,Clutch (V2),0,0,0,0,0,,,,,
710083,G.I. Joe,G.I. Joe,A Real American Hero,Cobra Stinger Driver,1,1,1,0,0,Complete,,AppSheet item: Driver: Cobra Stinger Driver; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 3; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710084,G.I. Joe,G.I. Joe,A Real American Hero,Copperhead,1,1,1,0,0,Complete,,AppSheet item: Driver: Copperhead; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 3; Match: property+line+wave+item | Access notes: Complete with vehicle box,AppSheet v45,2026-04-18 23:43:56
710085,G.I. Joe,G.I. Joe,A Real American Hero,Cutter,1,1,1,0,0,Complete,,AppSheet item: Driver: Cutter; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 3; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710086,G.I. Joe,G.I. Joe,A Real American Hero,Deep Six,1,1,1,0,0,Complete,,AppSheet item: Driver: Deep Six; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 3; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710087,G.I. Joe,G.I. Joe,A Real American Hero,Thunder,1,1,1,0,0,Complete,,AppSheet item: Driver: Thunder; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 3; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710088,G.I. Joe,G.I. Joe,A Real American Hero,Wild Weasel,1,1,1,0,0,Complete,,AppSheet item: Driver: Wild Weasel; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 3; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710089,G.I. Joe,G.I. Joe,A Real American Hero,Zartan,1,1,1,0,0,Complete,,AppSheet item: Driver: Zartan; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 3; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710090,G.I. Joe,G.I. Joe,A Real American Hero,Duke,0,0,0,0,0,,,,,
710091,G.I. Joe,G.I. Joe,A Real American Hero,Firefly,1,1,1,0,0,Complete,,AppSheet item: Firefly; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 3; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710092,G.I. Joe,G.I. Joe,A Real American Hero,Hooded Cobra Commander: Mail Order (V2),1,1,1,0,0,Complete,,AppSheet item: Hooded Cobra Commander: Mail Order (V2); Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 3; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710093,G.I. Joe,G.I. Joe,A Real American Hero,Killer W.H.A.L.E.,0,0,0,0,0,,,,,
710094,G.I. Joe,G.I. Joe,A Real American Hero,Mutt,1,1,1,0,0,Complete,,AppSheet item: Mutt; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 3; Match: property+line+wave+item | Access notes: with Filecard,AppSheet v45,2026-04-18 23:43:56
710095,G.I. Joe,G.I. Joe,A Real American Hero,Recondo,0,0,0,0,0,,,,,
710096,G.I. Joe,G.I. Joe,A Real American Hero,Ripcord,0,0,0,0,0,,,,,
710097,G.I. Joe,G.I. Joe,A Real American Hero,Roadblock,1,1,1,0,0,Complete,,AppSheet item: Roadblock; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 3; Match: property+line+wave+item | Access notes: with Filecard,AppSheet v45,2026-04-18 23:43:56
710098,G.I. Joe,G.I. Joe,A Real American Hero,S.H.A.R.C.,1,1,1,0,0,Complete,,AppSheet item: S.H.A.R.C.; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 3; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710099,G.I. Joe,G.I. Joe,A Real American Hero,Scrap-Iron,1,1,1,0,0,Complete,,AppSheet item: Scrap-Iron; Property: G.I. Joe; Line: Vintage G.I. Joe; Wave: Wave 3; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
710100,G.I. Joe,G.I. Joe,A Real American Hero,Sky Hawk,0,0,0,0,0,,,,,
710101,G.I. Joe,G.I. Joe,A Real American Hero,Slugger,0,0,0,0,0,,,,,
