catalog_item_id,franchise,property_name,product_line,release_year,wave,item_name,kind,host,url,source_url
1899873,Power Rangers,Power Rangers Lost Galaxy,Power Rangers Lost Galaxy,2013,Basic Series,Ultra Metallic Force Blue Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmegaforce/thumb_UltraMetallicForceBlueRanger-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=60513&figure=ultrametallicforceblueranger
1899874,Power Rangers,Power Rangers Lost Galaxy,Power Rangers Lost Galaxy,2013,Basic Series,Ultra Metallic Force Pink Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmegaforce/thumb_UltraMetallicForcePinkRanger-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=60516&figure=ultrametallicforcepinkranger
1899875,Power Rangers,Power Rangers Lost Galaxy,Power Rangers Lost Galaxy,2013,Basic Series,Ultra Metallic Force Red Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmegaforce/thumb_UltraMetallicForceRedRanger-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=60512&figure=ultrametallicforceredranger
1899876,Power Rangers,Power Rangers Lost Galaxy,Power Rangers Lost Galaxy,2013,Basic Series,Ultra Metallic Force Yellow Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmegaforce/thumb_UltraMetallicForceYellowRanger-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=60515&figure=ultrametallicforceyellowranger
1899877,Power Rangers,Power Rangers Lost Galaxy,Power Rangers Lost Galaxy,2013,Basic Series,Ultra Pink Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmegaforce/thumb_UltraPinkRanger-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=60510&figure=ultrapinkranger
1899878,Power Rangers,Power Rangers Lost Galaxy,Power Rangers Lost Galaxy,2013,Basic Series,Ultra Red Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmegaforce/thumb_UltraRedRanger-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=60506&figure=ultraredranger
1899879,Power Rangers,Power Rangers Lost Galaxy,Power Rangers Lost Galaxy,2013,Basic Series,Ultra Yellow Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmegaforce/thumb_UltraYellowRanger-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=60509&figure=ultrayellowranger
1899880,Power Rangers,Power Rangers Lost Galaxy,Power Rangers Lost Galaxy,2013,Basic Series,Vrak,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmegaforce/thumb_Vrak-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=60498&figure=vrak
1899881,Power Rangers,Power Rangers Lost Galaxy,Power Rangers Lost Galaxy,2013,Basic Series,Yellow Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmegaforce/thumb_YellowRanger-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=60494&figure=yellowranger
1899882,Power Rangers,Power Rangers Lost Galaxy,Power Rangers Lost Galaxy,2013,Box Sets,Power Rangers Action Pack,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmegaforce/thumb_PowerRangersActionPack-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=60560&figure=powerrangersactionpack
1899883,Power Rangers,Power Rangers Lost Galaxy,Power Rangers Lost Galaxy,2013,Box Sets,Ultra Action Pack,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmegaforce/thumb_UltraActionPack-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=60561&figure=ultraactionpack
1899884,Power Rangers,Power Rangers Lost Galaxy,Power Rangers Lost Galaxy,2013,Cycles,Robo Knight Lion Cycle,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmegaforce/thumb_RoboKnightLionCycle-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=60481&figure=roboknightlioncycle
1899885,Power Rangers,Power Rangers Lost Galaxy,Power Rangers Lost Galaxy,2013,Cycles,Sea Lion Black Ranger Cycle,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmegaforce/thumb_SeaLionBlackRangerCycle-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=60478&figure=sealionblackrangercycle
1899886,Power Rangers,Power Rangers Lost Galaxy,Power Rangers Lost Galaxy,2013,Cycles,Sea Lion Blue Ranger Cycle,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmegaforce/thumb_SeaLionBlueRangerCycle-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=60479&figure=sealionbluerangercycle
2280171,Power Rangers,Power Rangers Megaforce,Power Rangers Megaforce,2023,Basic Series,Mighty Morphin Black Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphin2023/thumb_MightyMorphinBlackRanger-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=115468&figure=mightymorphinblackranger
2280172,Power Rangers,Power Rangers Megaforce,Power Rangers Megaforce,2023,Basic Series,Mighty Morphin Blue Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphin2023/thumb_MightyMorphinBlueRanger-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=121872&figure=mightymorphinblueranger
2280173,Power Rangers,Power Rangers Megaforce,Power Rangers Megaforce,2023,Basic Series,Mighty Morphin Green Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphin2023/thumb_MightyMorphinGreenRanger-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=121871&figure=mightymorphingreenranger
2280174,Power Rangers,Power Rangers Megaforce,Power Rangers Megaforce,2023,Basic Series,Mighty Morphin Pink Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphin2023/thumb_MightyMorphinPinkRanger-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=121873&figure=mightymorphinpinkranger
2280175,Power Rangers,Power Rangers Megaforce,Power Rangers Megaforce,2023,Basic Series,Mighty Morphin Red Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphin2023/thumb_MightyMorphinRedRanger-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=115466&figure=mightymorphinredranger
2280176,Power Rangers,Power Rangers Megaforce,Power Rangers Megaforce,2023,Basic Series,Mighty Morphin White Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphin2023/thumb_MightyMorphinWhiteRanger-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=121870&figure=mightymorphinwhiteranger
2280177,Power Rangers,Power Rangers Megaforce,Power Rangers Megaforce,2023,Basic Series,Mighty Morphin Yellow Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphin2023/thumb_MightyMorphinYellowRanger-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=115467&figure=mightymorphinyellowranger
2128248,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,"8"" Scale",Black Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_BlackRanger-Movie8Scale-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40964&figure=blackranger2433
2128249,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,"8"" Scale",Blue Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_BlueRanger-Movie8Scale-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40966&figure=blueranger2435
2128250,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,"8"" Scale",Pink Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_PinkRanger-Movie8Scale-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40963&figure=pinkranger2432
2128251,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,"8"" Scale",Red Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_RedRanger-Movie8Scale-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40962&figure=redranger2431
2128252,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,"8"" Scale",White Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_WhiteRanger-Movie8Scale-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40967&figure=whiteranger2436
2128253,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,"8"" Scale",Yellow Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_YellowRanger-Movie8Scale-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40965&figure=yellowranger2434
2128254,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Basic Series,Black Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_BlackRanger-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=6340&figure=blackranger2423
2128255,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Basic Series,Blue Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_BlueRanger-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=6343&figure=blueranger2425
2128256,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Basic Series,Pink Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_PinkRanger-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=6342&figure=pinkranger2422
2128257,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Basic Series,Red Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_RedRanger-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=6344&figure=redranger2421
2128258,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Basic Series,White Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_WhiteRanger-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=20705&figure=whiteranger2426
2128259,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Basic Series,Yellow Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_YellowRanger-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=6341&figure=yellowranger2424
2128260,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Collectible Figures,Black Ninja Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_BlackNinjaRanger-Collectible-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40968&figure=blackninjaranger2448
2128261,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Collectible Figures,Black Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_BlackRanger-Collectible-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40969&figure=blackranger2448
2128262,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Collectible Figures,Blue Ninja Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_BlueNinjaRanger-Collectible-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40970&figure=blueninjaranger2448
2128263,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Collectible Figures,Blue Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_BlueRanger-Collectible-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40971&figure=blueranger2448
2128264,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Collectible Figures,Pink Ninja Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_PinkNinjaRanger-Collectible-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40972&figure=pinkninjaranger2448
2128265,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Collectible Figures,Pink Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_PinkRanger-Collectible-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40973&figure=pinkranger2448
2128266,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Collectible Figures,Red Ninja Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_RedNinjaRanger-Collectible-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40974&figure=redninjaranger2448
2128267,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Collectible Figures,Red Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_RedRanger-Collectible-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40975&figure=redranger2448
2128268,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Collectible Figures,White Ninja Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_WhiteNinjaRanger-Collectible-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40976&figure=whiteninjaranger2448
2128269,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Collectible Figures,White Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_WhiteRanger-Collectible-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40977&figure=whiteranger2448
2128270,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Collectible Figures,Yellow Ninja Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_YellowNinjaRanger-Collectible-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40978&figure=yellowninjaranger2448
2128271,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Collectible Figures,Yellow Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_YellowRanger-Collectible-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40979&figure=yellowranger2448
2128272,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,"Evil Space Aliens [8"" Scale]",Hornitor,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_Hornitor-ESA8Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=12339&figure=hornitor2528
2128273,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,"Evil Space Aliens [8"" Scale]",Ivan Ooze,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_IvanOoze-ESA8Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40980&figure=ivanooze2527
2128274,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,"Evil Space Aliens [8"" Scale]",Scorpitan,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_Scorpitan-ESA8Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40981&figure=scorpitan2529
2128275,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Zords,Deluxe Ninja MegaZord,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_DeluxeNinjaMegaZord-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40982&figure=deluxeninjamegazord2491
2128276,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Zords,Ninja MegafalconZord,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_NinjaMegafalconzord-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40961&figure=ninjamegafalconzord2428
2128277,Power Rangers,Power Rangers Mystic Force,Power Rangers Mystic Force,1995,Zords,White Ranger's Deluxe FalconZord,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersmightymorphinmovie/thumb_WhiteDeluxeFalconzord-Movie-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=40983&figure=whiterangersdeluxefalconzord2492
2338307,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,"12"" Scale",Blue Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_BlueRanger-12Scale-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58971&figure=blueranger
2338308,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,"12"" Scale",Gold Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_GoldRanger-12Scale-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58973&figure=goldranger
2338309,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,"12"" Scale",Red Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_RedRanger-12Scale-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58970&figure=redranger
2338310,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,"12"" Scale",Yellow Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_YellowRanger-12Scale-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58972&figure=yellowranger
2338311,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Action Heroes,Blue Ranger Action Hero,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_BlueRanger-ActionHero-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58975&figure=bluerangeractionhero
2338312,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Action Heroes,Gold Ranger Action Hero,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_GoldRanger-ActionHero-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58990&figure=goldrangeractionhero
2338313,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Action Heroes,Pink Ranger Action Hero,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_PinkRanger-ActionHero-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58977&figure=pinkrangeractionhero
2338314,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Action Heroes,Red Ranger Action Hero,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_RedRanger-ActionHero-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58974&figure=redrangeractionhero
2338315,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Action Heroes,White Ranger Action Hero,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_WhiteRanger-ActionHero-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58978&figure=whiterangeractionhero
2338316,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Action Heroes,Yellow Ranger Action Hero,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_YellowRanger-ActionHero-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58976&figure=yellowrangeractionhero
2338317,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Armored,Armored Blue Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_BlueRanger-Armored-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58958&figure=armoredblueranger
2338318,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Armored,Armored Dragon Zord,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_DragonZord-Armored-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58961&figure=armoreddragonzord
2338319,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Armored,Armored Red Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_RedRanger-Armored-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58957&figure=armoredredranger
2338320,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Armored,Armored Robo-Red Zord,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_RoboRedRanger-Armored-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58960&figure=armoredroboredzord
2338321,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Armored,Armored Rumble Tusk Zord,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_TuskZord-Armored-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58962&figure=armoredrumbletuskzord
2338322,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Armored,Armored White Ranger,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_WhiteRanger-Armored-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58959&figure=armoredwhiteranger
2338323,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Basic Series,Astro Megazord & Claw Set,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_AstroMegazordClaw-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=59028&figure=astromegazordampclawset
2338324,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Basic Series,Copter & Battle Station DX Set (Mega Morph),packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_CopterBattleStationDXSet-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=59026&figure=copterampbattlestationdxsetmegamorph
2338325,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Basic Series,Cycle & Battle Station DX Set (Mega Morph),packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_CycleBattleStationDXSet-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=59025&figure=cycleampbattlestationdxsetmegamorph
2338326,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Basic Series,DX Red Ranger Hero Set,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_DXRedRangerHeroSet-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=59023&figure=dxredrangerheroset
2338327,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Basic Series,Epic Hero Set,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_EpicHeroSet-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=59022&figure=epicheroset
2338328,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Basic Series,Fighting Spirit Figure Set,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_FightingSpirit-NYCC-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58923&figure=fightingspiritfigureset
2338329,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Basic Series,Gold Ranger Hero Set,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_GoldRangerHeroSet-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=59024&figure=goldrangerheroset
2338330,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Basic Series,Lion Fire Fortress Zord,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_LionFireFortressZord-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58969&figure=lionfirefortresszord
2338331,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Basic Series,Megazord & Cannon,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_MegazordCannon-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=59027&figure=megazordampcannon
2338332,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Basic Series,Micro Morphins,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_MicroMorphins-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58938&figure=micromorphins
2338333,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Basic Series,Micro Morphins Capsule Figures (Translucent),packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_MicroMorphinsCapsule-SDCC-1.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58919&figure=micromorphinscapsulefigurestranslucent
2338334,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Basic Series,Mighty Hero Set,packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_MightyHeroSet-TRU-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=59021&figure=mightyheroset
2338335,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Basic Series,Mighty Morphin Megazord (Tokyo Vinyl),packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_Megazord-Tokyo-SDCC-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58921&figure=mightymorphinmegazordtokyovinyl
2338336,Power Rangers,Power Rangers Ninja Steel,Power Rangers Ninja Steel,2017,Basic Series,Mighty Morphin Megazord (Touma Edition) (Tokyo Vinyl),packaged,www.figurerealm.com,https://www.figurerealm.com/galleries/powerrangersninjasteel/thumb_Megazord-Touma-Tokyo-SDCC-Front.jpg,https://www.figurerealm.com/actionfigure?action=actionfigure&id=58924&figure=mightymorphinmegazordtoumaeditiontokyovinyl
