catalog_item_id,franchise,property_name,product_line,release_year,wave,item_name,kind,column,old_url,new_url,source,source_title,source_clean_title,source_page,confidence
4210732,X-Men,X-Men,Toy Biz X-Men,1997,Savage Land,Savage Storm & Colossus,loose,image_url,https://www.figurerealm.com/galleries/xmen/Storm-Colossus-SavageLand-1.jpg,https://www.figuronomy.com/storage/672/conversions/savage-storm-front-thumb.jpg,Figuronomy,Savage Storm & Colossus,Savage Storm & Colossus,https://www.figuronomy.com/catalog/toy-biz/x-men?page=8,exact-normalized-title
4210735,X-Men,X-Men,Toy Biz X-Men,1991,Series 1,Archangel (White Wings) #4902,loose,image_url,https://www.figurerealm.com/galleries/xmen/Archangel1-S1.jpg,https://www.figuronomy.com/storage/465/conversions/archangel-loose-front-thumb.jpg,Figuronomy,Archangel - White Wings,Archangel - White Wings,https://www.figuronomy.com/catalog/toy-biz/x-men,exact-normalized-title
4210738,X-Men,X-Men,Toy Biz X-Men,1991,Series 1,Juggernaut (Red Boots) #4909,loose,image_url,https://www.figurerealm.com/galleries/xmen/Juggernaut1-S1.jpg,https://www.figuronomy.com/storage/473/conversions/juggernaut-loose-front-thumb.jpg,Figuronomy,Juggernaut - Red Boots,Juggernaut - Red Boots,https://www.figuronomy.com/catalog/toy-biz/x-men?page=5,exact-normalized-title
4210744,X-Men,X-Men,Toy Biz X-Men,1992,Series 2,Banshee #4938,loose,image_url,https://www.figurerealm.com/galleries/xmen/Banshee-S2-1.jpg,https://www.figuronomy.com/storage/875/conversions/banshee-front-thumb.jpg,Figuronomy,Banshee,Banshee,https://www.figuronomy.com/catalog/toy-biz/x-men,exact-normalized-title
4210746,X-Men,X-Men,Toy Biz X-Men,1992,Series 2,Forge (Yellow Holster) #4935,loose,image_url,https://www.figurerealm.com/galleries/xmen/ForgeYellowHolster-S2-1.jpg,https://www.figuronomy.com/storage/489/conversions/forge-yellow-loose-front-thumb.jpg,Figuronomy,Forge - Yellow Holster,Forge - Yellow Holster,https://www.figuronomy.com/catalog/toy-biz/x-men?page=4,exact-normalized-title
4210754,X-Men,X-Men,Toy Biz X-Men,1992,Series 2,Wolverine (2nd Edition) #4931,loose,image_url,https://www.figurerealm.com/galleries/xmen/Wolverine2nd-1.jpg,https://www.figuronomy.com/storage/885/conversions/wolverine-2-front-thumb.jpg,Figuronomy,Wolverine - 2nd Edition,Wolverine - 2nd Edition,https://www.figuronomy.com/catalog/toy-biz/x-men?page=10,exact-normalized-title
4210757,X-Men,X-Men,Toy Biz X-Men,1992,Series 2,Wolverine (4th Edition - Weapon X) (Green Cables) #4933,loose,image_url,https://www.figurerealm.com/galleries/xmen/Wolverine4th-GreenCables-1.jpg,https://www.figuronomy.com/storage/888/conversions/weapon-x-green-front-thumb.jpg,Figuronomy,Wolverine - 4th Edition (Weapon X) - Green Cables,Wolverine - 4th Edition (Weapon X) - Green Cables,https://www.figuronomy.com/catalog/toy-biz/x-men?page=10,exact-normalized-title
4210768,X-Men,X-Men,Toy Biz X-Men,1993,Series 3,Wolverine (4th Edition - Weapon X) (Silver Cables),loose,image_url,https://www.figurerealm.com/galleries/xmen/Wolverine-4ThEditionWeaponX-SilverCables-Series3-1.jpg,https://www.figuronomy.com/storage/1270/conversions/weapon-x-blue-front-thumb.jpg,Figuronomy,Wolverine - 4th Edition (Weapon X) - Silver Cables,Wolverine - 4th Edition (Weapon X) - Silver Cables,https://www.figuronomy.com/catalog/toy-biz/x-men?page=10,exact-normalized-title
4210769,X-Men,X-Men,Toy Biz X-Men,1993,Series 4,Apocalypse (2nd Edition),loose,image_url,https://www.figurerealm.com/galleries/xmen/Apocalypse-Series4-Loose.jpg,https://www.figuronomy.com/storage/894/conversions/apocalypse-2-front-thumb.jpg,Figuronomy,Apocalypse - 2nd Edition,Apocalypse - 2nd Edition,https://www.figuronomy.com/catalog/toy-biz/x-men,exact-normalized-title
4210770,X-Men,X-Men,Toy Biz X-Men,1993,Series 4,Bishop #4911,loose,image_url,https://www.figurerealm.com/galleries/xmen/Bishop1-S4.jpg,https://www.figuronomy.com/storage/1244/conversions/bishop-front-thumb.jpg,Figuronomy,Bishop,Bishop,https://www.figuronomy.com/catalog/toy-biz/x-men?page=2,exact-normalized-title
4210771,X-Men,X-Men,Toy Biz X-Men,1993,Series 4,Omega Red,loose,image_url,https://www.figurerealm.com/galleries/xmen/OmegaRedII1-Flashback.jpg,https://www.figuronomy.com/storage/896/conversions/omega-red-front-thumb.jpg,Figuronomy,Omega Red,Omega Red,https://www.figuronomy.com/catalog/toy-biz/x-men?page=6,exact-normalized-title
4210772,X-Men,X-Men,Toy Biz X-Men,1993,Series 4,Strong Guy #4912,loose,image_url,https://www.figurerealm.com/galleries/xmen/StrongGuy1-S4.jpg,https://www.figuronomy.com/storage/1272/conversions/strong-guy-front-thumb.jpg,Figuronomy,Strong Guy,Strong Guy,https://www.figuronomy.com/catalog/toy-biz/x-men?page=8,exact-normalized-title
4210773,X-Men,X-Men,Toy Biz X-Men,1993,Series 4,Tusk #4914,loose,image_url,https://www.figurerealm.com/galleries/xmen/Tusk3-S4.jpg,https://www.figuronomy.com/storage/500/conversions/tusk-loose-front-thumb.jpg,Figuronomy,Tusk,Tusk,https://www.figuronomy.com/catalog/toy-biz/x-men?page=9,exact-normalized-title
4210774,X-Men,X-Men,Toy Biz X-Men,1993,Series 4,Wolverine (5th Edition) (Black) #4910,loose,image_url,https://www.figurerealm.com/galleries/xmen/Wolverine5thBlack-1.jpg,https://www.figuronomy.com/storage/902/conversions/spy-wolverine-black-front-thumb.jpg,Figuronomy,Wolverine - 5th Edition - Black,Wolverine - 5th Edition - Black,https://www.figuronomy.com/catalog/toy-biz/x-men?page=10,exact-normalized-title
4210775,X-Men,X-Men,Toy Biz X-Men,1996,Series 4,Wolverine (5th Edition) (Blue),loose,image_url,https://www.figurerealm.com/galleries/xmen/Wolverine-5ThEdition-Blue-Series4-1.jpg,https://www.figuronomy.com/storage/898/conversions/spy-wolverine-blue-front-thumb.jpg,Figuronomy,Wolverine - 5th Edition - Blue,Wolverine - 5th Edition - Blue,https://www.figuronomy.com/catalog/toy-biz/x-men?page=10,exact-normalized-title
4210777,X-Men,X-Men,Toy Biz X-Men,1993,Series 5,Ahab #4925,loose,image_url,https://www.figurerealm.com/galleries/xmen/Ahab1-S5.jpg,https://www.figuronomy.com/storage/506/conversions/ahab-loose-front-thumb.jpg,Figuronomy,Ahab,Ahab,https://www.figuronomy.com/catalog/toy-biz/x-men,exact-normalized-title
4210778,X-Men,X-Men,Toy Biz X-Men,1993,Series 5,Brood #4926,loose,image_url,https://www.figurerealm.com/galleries/xmen/Brood-S5-1.jpg,https://www.figuronomy.com/storage/914/conversions/brood-front-thumb.jpg,Figuronomy,Brood,Brood,https://www.figuronomy.com/catalog/toy-biz/x-men?page=2,exact-normalized-title
4210780,X-Men,X-Men,Toy Biz X-Men,1993,Series 5,Longshot #4923,loose,image_url,https://www.figurerealm.com/galleries/xmen/Longshot-S5-1.jpg,https://www.figuronomy.com/storage/918/conversions/longshot-front-thumb.jpg,Figuronomy,Longshot,Longshot,https://www.figuronomy.com/catalog/toy-biz/x-men?page=5,exact-normalized-title
4210781,X-Men,X-Men,Toy Biz X-Men,1993,Series 5,Professor X #4918,loose,image_url,https://www.figurerealm.com/galleries/xmen/ProfessorX-Series5-1.jpg,https://www.figuronomy.com/storage/1280/conversions/professor-x-front-thumb.jpg,Figuronomy,Professor X,Professor X,https://www.figuronomy.com/catalog/toy-biz/x-men?page=7,exact-normalized-title
4210784,X-Men,X-Men,Toy Biz X-Men,1994,Series 6,Morph,loose,image_url,https://www.figurerealm.com/galleries/xmen/Morph3-S6.jpg,https://www.figuronomy.com/storage/924/conversions/morph-front-thumb.jpg,Figuronomy,Morph,Morph,https://www.figuronomy.com/catalog/toy-biz/x-men?page=6,exact-normalized-title
4210785,X-Men,X-Men,Toy Biz X-Men,1994,Series 6,Random,loose,image_url,https://www.figurerealm.com/galleries/xmen/Random1-S6.jpg,https://www.figuronomy.com/storage/1264/conversions/random-front-thumb.jpg,Figuronomy,Random,Random,https://www.figuronomy.com/catalog/toy-biz/x-men?page=7,exact-normalized-title
4210786,X-Men,X-Men,Toy Biz X-Men,1994,Series 6,Silver Samurai,loose,image_url,https://www.figurerealm.com/galleries/xmen/SilverSamurai1-S6.jpg,https://www.figuronomy.com/storage/1266/conversions/silver-samurai-front-thumb.jpg,Figuronomy,Silver Samurai,Silver Samurai,https://www.figuronomy.com/catalog/toy-biz/x-men?page=8,exact-normalized-title
4210787,X-Men,X-Men,Toy Biz X-Men,1994,Series 6,Trevor Fitzroy,loose,image_url,https://www.figurerealm.com/galleries/xmen/TrevorFitzroy-S6-1.jpg,https://www.figuronomy.com/storage/922/conversions/trevor-fitzroy-front-thumb.jpg,Figuronomy,Trevor Fitzroy,Trevor Fitzroy,https://www.figuronomy.com/catalog/toy-biz/x-men?page=9,exact-normalized-title
4210789,X-Men,X-Men,Toy Biz X-Men,1994,Series 7,Bonebreaker,loose,image_url,https://www.figurerealm.com/galleries/xmen/Bonebreaker1-S7.jpg,https://www.figuronomy.com/storage/527/conversions/bonebreaker-loose-front-thumb.jpg,Figuronomy,Bonebreaker,Bonebreaker,https://www.figuronomy.com/catalog/toy-biz/x-men?page=2,exact-normalized-title
4210790,X-Men,X-Men,Toy Biz X-Men,1994,Series 7,Ch'od,loose,image_url,https://www.figurerealm.com/galleries/xmen/Chod3-S7.jpg,https://www.figuronomy.com/storage/529/conversions/chod-loose-front-thumb.jpg,Figuronomy,Ch'od,Ch'od,https://www.figuronomy.com/catalog/toy-biz/x-men?page=2,exact-normalized-title
4210791,X-Men,X-Men,Toy Biz X-Men,1994,Series 7,Kylun,loose,image_url,https://www.figurerealm.com/galleries/xmen/Kylun1-S7.jpg,https://www.figuronomy.com/storage/531/conversions/kylun-loose-front-thumb.jpg,Figuronomy,Kylun,Kylun,https://www.figuronomy.com/catalog/toy-biz/x-men?page=5,exact-normalized-title
4210792,X-Men,X-Men,Toy Biz X-Men,1994,Series 7,Raza,loose,image_url,https://www.figurerealm.com/galleries/xmen/Raza1.jpg,https://www.figuronomy.com/storage/533/conversions/raza-loose-front-thumb.jpg,Figuronomy,Raza,Raza,https://www.figuronomy.com/catalog/toy-biz/x-men?page=7,exact-normalized-title
4210800,X-Men,X-Men,Toy Biz X-Men,1996,Space Riders,Professor X,loose,image_url,https://www.figurerealm.com/galleries/xmen/ProfessorX-SpaceRiders-1.jpg,https://www.figuronomy.com/storage/1280/conversions/professor-x-front-thumb.jpg,Figuronomy,Professor X,Professor X,https://www.figuronomy.com/catalog/toy-biz/x-men?page=7,exact-normalized-title
